id,fold
TRAIN_05088,2
TRAIN_05089,3
TRAIN_05090,2
TRAIN_05091,3
TRAIN_05092,4
TRAIN_05093,0
TRAIN_05094,4
TRAIN_05095,0
TRAIN_05096,0
TRAIN_05097,4
TRAIN_05098,0
TRAIN_05099,0
TRAIN_05100,4
TRAIN_05101,3
TRAIN_05102,1
TRAIN_05103,2
TRAIN_05104,4
TRAIN_05105,1
TRAIN_05106,1
TRAIN_05107,1
TRAIN_05108,1
TRAIN_05109,0
TRAIN_05110,0
TRAIN_05111,3
TRAIN_05112,2
TRAIN_05113,2
TRAIN_05114,3
TRAIN_05115,3
TRAIN_05116,1
TRAIN_05117,3
TRAIN_05118,0
TRAIN_05119,4
TRAIN_05120,0
TRAIN_05121,1
TRAIN_05122,0
TRAIN_05123,1
TRAIN_05124,3
TRAIN_05125,3
TRAIN_05126,0
TRAIN_05127,4
TRAIN_05128,1
TRAIN_05129,1
TRAIN_05130,1
TRAIN_05131,1
TRAIN_05132,3
TRAIN_05133,1
TRAIN_05134,2
TRAIN_05135,3
TRAIN_05136,1
TRAIN_05137,4
TRAIN_05138,4
TRAIN_05139,4
TRAIN_05140,3
TRAIN_05141,2
TRAIN_05142,3
TRAIN_05143,0
TRAIN_05144,3
TRAIN_05145,2
TRAIN_05146,1
TRAIN_05147,3
TRAIN_05148,4
TRAIN_05149,2
TRAIN_05150,2
TRAIN_05151,2
TRAIN_05152,2
TRAIN_05153,1
TRAIN_05154,2
TRAIN_05155,0
TRAIN_05156,2
TRAIN_05157,3
TRAIN_05158,4
TRAIN_05159,3
TRAIN_05160,1
TRAIN_05161,2
TRAIN_05162,2
TRAIN_05163,3
TRAIN_05164,2
TRAIN_05165,0
TRAIN_05166,3
TRAIN_05167,2
TRAIN_05168,1
TRAIN_05169,2
TRAIN_05170,3
TRAIN_05171,4
TRAIN_05172,2
TRAIN_05173,2
TRAIN_05174,3
TRAIN_05175,3
TRAIN_05176,0
TRAIN_05177,4
TRAIN_05178,4
TRAIN_05179,4
TRAIN_05180,3
TRAIN_05181,2
TRAIN_05182,4
TRAIN_05183,3
TRAIN_05184,2
TRAIN_05185,0
TRAIN_05186,1
TRAIN_05187,0
TRAIN_05188,0
TRAIN_05189,1
TRAIN_05190,2
TRAIN_05191,1
TRAIN_05192,4
TRAIN_05193,2
TRAIN_05194,2
TRAIN_05195,0
TRAIN_05196,4
TRAIN_05197,3
TRAIN_05198,0
TRAIN_05199,1
TRAIN_05200,1
TRAIN_05201,0
TRAIN_05202,2
TRAIN_05203,3
TRAIN_05204,0
TRAIN_05205,0
TRAIN_05206,1
TRAIN_05207,2
TRAIN_05208,0
TRAIN_05209,2
TRAIN_05210,0
TRAIN_05211,1
TRAIN_05212,1
TRAIN_05213,2
TRAIN_05214,4
TRAIN_05215,0
TRAIN_05216,4
TRAIN_05217,3
TRAIN_05218,0
TRAIN_05219,2
TRAIN_05220,0
TRAIN_05221,2
TRAIN_05222,4
TRAIN_05223,2
TRAIN_05224,2
TRAIN_05225,0
TRAIN_05226,0
TRAIN_05227,2
TRAIN_05228,2
TRAIN_05229,0
TRAIN_05230,0
TRAIN_05231,4
TRAIN_05232,1
TRAIN_05233,1
TRAIN_05234,0
TRAIN_05235,1
TRAIN_05236,0
TRAIN_05237,3
TRAIN_05238,2
TRAIN_05239,1
TRAIN_05240,0
TRAIN_05241,1
TRAIN_05242,0
TRAIN_05243,0
TRAIN_05244,1
TRAIN_05245,2
TRAIN_05246,1
TRAIN_05247,4
TRAIN_05248,3
TRAIN_05249,2
TRAIN_05250,0
TRAIN_05251,0
TRAIN_05252,2
TRAIN_05253,4
TRAIN_05254,2
TRAIN_05255,2
TRAIN_05256,4
TRAIN_05257,0
TRAIN_05258,2
TRAIN_05259,3
TRAIN_05260,2
TRAIN_05261,1
TRAIN_05262,2
TRAIN_05263,4
TRAIN_05264,1
TRAIN_05265,2
TRAIN_05266,2
TRAIN_05267,0
TRAIN_05268,1
TRAIN_05269,2
TRAIN_05270,0
TRAIN_05271,2
TRAIN_05272,1
TRAIN_05273,1
TRAIN_05274,4
TRAIN_05275,3
TRAIN_05276,1
TRAIN_05277,1
TRAIN_05278,1
TRAIN_05279,1
TRAIN_05280,4
TRAIN_05281,3
TRAIN_05282,1
TRAIN_05283,0
TRAIN_05284,0
TRAIN_05285,2
TRAIN_05286,0
TRAIN_05287,1
TRAIN_05288,4
TRAIN_05289,0
TRAIN_05290,4
TRAIN_05291,2
TRAIN_05292,3
TRAIN_05293,1
TRAIN_05294,0
TRAIN_05295,0
TRAIN_05296,4
TRAIN_05297,2
TRAIN_05298,0
TRAIN_05299,0
TRAIN_05300,0
TRAIN_05301,0
TRAIN_05302,3
TRAIN_05303,2
TRAIN_05304,3
TRAIN_05305,1
TRAIN_05306,4
TRAIN_05307,2
TRAIN_05308,3
TRAIN_05309,3
TRAIN_05310,0
TRAIN_05311,3
TRAIN_05312,3
TRAIN_05313,1
TRAIN_05314,1
TRAIN_05315,0
TRAIN_05316,4
TRAIN_05317,0
TRAIN_05318,0
TRAIN_05319,3
TRAIN_05320,3
TRAIN_05321,3
TRAIN_05322,2
TRAIN_05323,1
TRAIN_05324,0
TRAIN_05325,0
TRAIN_05326,1
TRAIN_05327,0
TRAIN_05328,4
TRAIN_05329,1
TRAIN_05330,0
TRAIN_05331,2
TRAIN_05332,1
TRAIN_05333,2
TRAIN_05334,3
TRAIN_05335,1
TRAIN_05336,4
TRAIN_05337,1
TRAIN_05338,3
TRAIN_05339,4
TRAIN_05340,0
TRAIN_05341,1
TRAIN_05342,2
TRAIN_05343,2
TRAIN_05344,4
TRAIN_05345,2
TRAIN_05346,3
TRAIN_05347,3
TRAIN_05348,1
TRAIN_05349,4
TRAIN_05350,3
TRAIN_05351,4
TRAIN_05352,3
TRAIN_05353,1
TRAIN_05354,1
TRAIN_05355,0
TRAIN_05356,0
TRAIN_05357,3
TRAIN_05358,3
TRAIN_05359,3
TRAIN_05360,3
TRAIN_05361,3
TRAIN_05362,3
TRAIN_05363,0
TRAIN_05364,4
TRAIN_05365,0
TRAIN_05366,0
TRAIN_05367,1
TRAIN_05368,1
TRAIN_05369,1
TRAIN_05370,0
TRAIN_05371,3
TRAIN_05372,2
TRAIN_05373,0
TRAIN_05374,0
TRAIN_05375,0
TRAIN_05376,4
TRAIN_05377,2
TRAIN_05378,3
TRAIN_05379,0
TRAIN_05380,0
TRAIN_05381,2
TRAIN_05382,0
TRAIN_05383,4
TRAIN_05384,2
TRAIN_05385,0
TRAIN_05386,3
TRAIN_05387,2
TRAIN_05388,4
TRAIN_05389,1
TRAIN_05390,3
TRAIN_05391,3
TRAIN_05392,1
TRAIN_05393,0
TRAIN_05394,4
TRAIN_05395,3
TRAIN_05396,1
TRAIN_05397,2
TRAIN_05398,3
TRAIN_05399,0
TRAIN_05400,0
TRAIN_05401,3
TRAIN_05402,2
TRAIN_05403,1
TRAIN_05404,3
TRAIN_05405,2
TRAIN_05406,0
TRAIN_05407,0
TRAIN_05408,4
TRAIN_05409,2
TRAIN_05410,0
TRAIN_05411,2
TRAIN_05412,4
TRAIN_05413,4
TRAIN_05414,4
TRAIN_05415,3
TRAIN_05416,1
TRAIN_05417,3
TRAIN_05418,2
TRAIN_05419,4
TRAIN_05420,0
TRAIN_05421,2
TRAIN_05422,1
TRAIN_05423,2
TRAIN_05424,4
TRAIN_05425,3
TRAIN_05426,1
TRAIN_05427,2
TRAIN_05428,4
TRAIN_05429,2
TRAIN_05430,3
TRAIN_05431,0
TRAIN_05432,4
TRAIN_05433,0
TRAIN_05434,1
TRAIN_05435,1
TRAIN_05436,2
TRAIN_05437,3
TRAIN_05438,3
TRAIN_05439,3
TRAIN_05440,1
TRAIN_05441,0
TRAIN_05442,0
TRAIN_05443,1
TRAIN_05444,1
TRAIN_05445,3
TRAIN_05446,3
TRAIN_05447,4
TRAIN_05448,3
TRAIN_05449,2
TRAIN_05450,2
TRAIN_05451,0
TRAIN_05452,3
TRAIN_05453,4
TRAIN_05454,0
TRAIN_05455,2
TRAIN_05456,0
TRAIN_05457,3
TRAIN_05458,3
TRAIN_05459,4
TRAIN_05460,3
TRAIN_05461,4
TRAIN_05462,4
TRAIN_05463,3
TRAIN_05464,3
TRAIN_05465,4
TRAIN_05466,1
TRAIN_05467,1
TRAIN_05468,2
TRAIN_05469,2
TRAIN_05470,2
TRAIN_05471,3
TRAIN_05472,3
TRAIN_05473,3
TRAIN_05474,1
TRAIN_05475,2
TRAIN_05476,0
TRAIN_05477,4
TRAIN_05478,0
TRAIN_05479,1
TRAIN_05480,1
TRAIN_05481,0
TRAIN_05482,0
TRAIN_05483,4
TRAIN_05484,0
TRAIN_05485,4
TRAIN_05486,1
TRAIN_05487,0
TRAIN_05488,2
TRAIN_05489,3
TRAIN_05490,1
TRAIN_05491,4
TRAIN_05492,3
TRAIN_05493,1
TRAIN_05494,0
TRAIN_05495,4
TRAIN_05496,3
TRAIN_05497,4
TRAIN_05498,1
TRAIN_05499,2
TRAIN_05500,4
TRAIN_05501,0
TRAIN_05502,3
TRAIN_05503,3
TRAIN_05504,3
TRAIN_05505,3
TRAIN_05506,4
TRAIN_05507,2
TRAIN_05508,3
TRAIN_05509,0
TRAIN_05510,4
TRAIN_05511,4
TRAIN_05512,1
TRAIN_05513,2
TRAIN_05514,1
TRAIN_05515,1
TRAIN_05516,0
TRAIN_05517,4
TRAIN_05518,0
TRAIN_05519,0
TRAIN_05520,3
TRAIN_05521,2
TRAIN_05522,3
TRAIN_05523,1
TRAIN_05524,4
TRAIN_05525,0
TRAIN_05526,1
TRAIN_05527,0
TRAIN_05528,1
TRAIN_05529,2
TRAIN_05530,2
TRAIN_05531,2
TRAIN_05532,2
TRAIN_05533,0
TRAIN_05534,3
TRAIN_05535,1
TRAIN_05536,2
TRAIN_05537,0
TRAIN_05538,0
TRAIN_05539,4
TRAIN_05540,0
TRAIN_05541,2
TRAIN_05542,3
TRAIN_05543,4
TRAIN_05544,3
TRAIN_05545,4
TRAIN_05546,0
TRAIN_05547,3
TRAIN_05548,0
TRAIN_05549,1
TRAIN_05550,3
TRAIN_05551,2
TRAIN_05552,2
TRAIN_05553,1
TRAIN_05554,0
TRAIN_05555,2
TRAIN_05556,1
TRAIN_05557,2
TRAIN_05558,3
TRAIN_05559,4
TRAIN_05560,2
TRAIN_05561,0
TRAIN_05562,4
TRAIN_05563,4
TRAIN_05564,2
TRAIN_05565,2
TRAIN_05566,4
TRAIN_05567,2
TRAIN_05568,3
TRAIN_05569,3
TRAIN_05570,2
TRAIN_05571,1
TRAIN_05572,0
TRAIN_05573,3
TRAIN_05574,1
TRAIN_05575,0
TRAIN_05576,3
TRAIN_05577,2
TRAIN_05578,2
TRAIN_05579,1
TRAIN_05580,1
TRAIN_05581,1
TRAIN_05582,2
TRAIN_05583,3
TRAIN_05584,1
TRAIN_05585,2
TRAIN_05586,1
TRAIN_05587,1
TRAIN_05588,0
TRAIN_05589,2
TRAIN_05590,0
TRAIN_05591,0
TRAIN_05592,2
TRAIN_05593,2
TRAIN_05594,4
TRAIN_05595,0
TRAIN_05596,2
TRAIN_05597,3
TRAIN_05598,3
TRAIN_05599,0
TRAIN_05600,1
TRAIN_05601,3
TRAIN_05602,4
TRAIN_05603,3
TRAIN_05604,3
TRAIN_05605,3
TRAIN_05606,1
TRAIN_05607,0
TRAIN_05608,1
TRAIN_05609,2
TRAIN_05610,2
TRAIN_05611,2
TRAIN_05612,1
TRAIN_05613,2
TRAIN_05614,2
TRAIN_05615,4
TRAIN_05616,2
TRAIN_05617,3
TRAIN_05618,1
TRAIN_05619,2
TRAIN_05620,2
TRAIN_05621,3
TRAIN_05622,2
TRAIN_05623,1
TRAIN_05624,4
TRAIN_05625,2
TRAIN_05626,0
TRAIN_05627,4
TRAIN_05628,1
TRAIN_05629,0
TRAIN_05630,4
TRAIN_05631,4
TRAIN_05632,4
TRAIN_05633,2
TRAIN_05634,3
TRAIN_05635,0
TRAIN_05636,0
TRAIN_05637,1
TRAIN_05638,1
TRAIN_05639,3
TRAIN_05640,0
TRAIN_05641,4
TRAIN_05642,2
TRAIN_05643,4
TRAIN_05644,2
TRAIN_05645,3
TRAIN_05646,4
TRAIN_05647,4
TRAIN_05648,3
TRAIN_05649,2
TRAIN_05650,4
TRAIN_05651,0
TRAIN_05652,3
TRAIN_05653,1
TRAIN_05654,3
TRAIN_05655,4
TRAIN_05656,3
TRAIN_05657,3
TRAIN_05658,3
TRAIN_05659,1
TRAIN_05660,4
TRAIN_05661,1
TRAIN_05662,3
TRAIN_05663,1
TRAIN_05664,1
TRAIN_05665,2
TRAIN_05666,0
TRAIN_05667,1
TRAIN_05668,3
TRAIN_05669,4
TRAIN_05670,1
TRAIN_05671,0
TRAIN_05672,3
TRAIN_05673,2
TRAIN_05674,2
TRAIN_05675,4
TRAIN_05676,1
TRAIN_05677,4
TRAIN_05678,2
TRAIN_05679,0
TRAIN_05680,3
TRAIN_05681,0
TRAIN_05682,4
TRAIN_05683,2
TRAIN_05684,2
TRAIN_05685,3
TRAIN_05686,0
TRAIN_05687,2
TRAIN_05688,2
TRAIN_05689,1
TRAIN_05690,2
TRAIN_05691,4
TRAIN_05692,4
TRAIN_05693,4
TRAIN_05694,1
TRAIN_05695,3
TRAIN_05696,1
TRAIN_05697,4
TRAIN_05698,4
TRAIN_05699,4
TRAIN_05700,0
TRAIN_05701,3
TRAIN_05702,2
TRAIN_05703,1
TRAIN_05704,4
TRAIN_05705,2
TRAIN_05706,3
TRAIN_05707,4
TRAIN_05708,3
TRAIN_05709,0
TRAIN_05710,4
TRAIN_05711,3
TRAIN_05712,2
TRAIN_05713,1
TRAIN_05714,1
TRAIN_05715,3
TRAIN_05716,0
TRAIN_05717,1
TRAIN_05718,3
TRAIN_05719,1
TRAIN_05720,3
TRAIN_05721,0
TRAIN_05722,4
TRAIN_05723,2
TRAIN_05724,0
TRAIN_05725,2
TRAIN_05726,4
TRAIN_05727,4
TRAIN_05728,4
TRAIN_05729,2
TRAIN_05730,4
TRAIN_05731,1
TRAIN_05732,3
TRAIN_05733,0
TRAIN_05734,3
TRAIN_05735,2
TRAIN_05736,0
TRAIN_05737,0
TRAIN_05738,4
TRAIN_05739,0
TRAIN_05740,3
TRAIN_05741,4
TRAIN_05742,1
TRAIN_05743,3
TRAIN_05744,3
TRAIN_05745,1
TRAIN_05746,0
TRAIN_05747,0
TRAIN_05748,2
TRAIN_05749,4
TRAIN_05750,4
TRAIN_05751,2
TRAIN_05752,3
TRAIN_05753,3
TRAIN_05754,0
TRAIN_05755,2
TRAIN_05756,0
TRAIN_05757,0
TRAIN_05758,4
TRAIN_05759,0
TRAIN_05760,2
TRAIN_05761,2
TRAIN_05762,0
TRAIN_05763,0
TRAIN_05764,4
TRAIN_05765,3
TRAIN_05766,3
TRAIN_05767,0
TRAIN_05768,2
TRAIN_05769,4
TRAIN_05770,2
TRAIN_05771,0
TRAIN_05772,3
TRAIN_05773,0
TRAIN_05774,1
TRAIN_05775,1
TRAIN_05776,1
TRAIN_05777,4
TRAIN_05778,4
TRAIN_05779,4
TRAIN_05780,2
TRAIN_05781,3
TRAIN_05782,1
TRAIN_05783,1
TRAIN_05784,4
TRAIN_05785,0
TRAIN_05786,3
TRAIN_05787,3
TRAIN_05788,3
TRAIN_05789,1
TRAIN_05790,1
TRAIN_05791,0
TRAIN_05792,2
TRAIN_05793,3
TRAIN_05794,4
TRAIN_05795,0
TRAIN_05796,1
TRAIN_05797,4
TRAIN_05798,2
TRAIN_05799,0
TRAIN_05800,3
TRAIN_05801,1
TRAIN_05802,4
TRAIN_05803,1
TRAIN_05804,1
TRAIN_05805,4
TRAIN_05806,4
TRAIN_05807,0
TRAIN_05808,0
TRAIN_05809,2
TRAIN_05810,4
TRAIN_05811,2
TRAIN_05812,1
TRAIN_05813,1
TRAIN_05814,4
TRAIN_05815,2
TRAIN_05816,0
TRAIN_05817,3
TRAIN_05818,2
TRAIN_05819,1
TRAIN_05820,3
TRAIN_05821,4
TRAIN_05822,2
TRAIN_05823,3
TRAIN_05824,1
TRAIN_05825,0
TRAIN_05826,2
TRAIN_05827,0
TRAIN_05828,0
TRAIN_05829,4
TRAIN_05830,2
TRAIN_05831,2
TRAIN_05832,3
TRAIN_05833,4
TRAIN_05834,2
TRAIN_05835,3
TRAIN_05836,3
TRAIN_05837,1
TRAIN_05838,2
TRAIN_05839,3
TRAIN_05840,1
TRAIN_05841,0
TRAIN_05842,4
TRAIN_05843,4
TRAIN_05844,1
TRAIN_05845,4
TRAIN_05846,1
TRAIN_05847,3
TRAIN_05848,0
TRAIN_05849,3
TRAIN_05850,4
TRAIN_05851,0
TRAIN_05852,3
TRAIN_05853,4
TRAIN_05854,2
TRAIN_05855,1
TRAIN_05856,0
TRAIN_05857,0
TRAIN_05858,1
TRAIN_05859,2
TRAIN_05860,0
TRAIN_05861,4
TRAIN_05862,4
TRAIN_05863,1
TRAIN_05864,0
TRAIN_05865,3
TRAIN_05866,3
TRAIN_05867,0
TRAIN_05868,3
TRAIN_05869,1
TRAIN_05870,2
TRAIN_05871,1
TRAIN_05872,2
TRAIN_05873,0
TRAIN_05874,1
TRAIN_05875,2
TRAIN_05876,0
TRAIN_05877,3
TRAIN_05878,0
TRAIN_05879,0
TRAIN_05880,0
TRAIN_05881,3
TRAIN_05882,0
TRAIN_05883,3
TRAIN_05884,3
TRAIN_05885,2
TRAIN_05886,1
TRAIN_05887,4
TRAIN_05888,2
TRAIN_05889,3
TRAIN_05890,4
TRAIN_05891,1
TRAIN_05892,1
TRAIN_05893,4
TRAIN_05894,1
TRAIN_05895,3
TRAIN_05896,3
TRAIN_05897,4
TRAIN_05898,2
TRAIN_05899,4
TRAIN_05900,0
TRAIN_05901,0
TRAIN_05902,2
TRAIN_05903,2
TRAIN_05904,1
TRAIN_05905,3
TRAIN_05906,4
TRAIN_05907,0
TRAIN_05908,3
TRAIN_05909,0
TRAIN_05910,4
TRAIN_05911,3
TRAIN_05912,0
TRAIN_05913,4
TRAIN_05914,0
TRAIN_05915,0
TRAIN_05916,3
TRAIN_05917,4
TRAIN_05918,1
TRAIN_05919,4
TRAIN_05920,2
TRAIN_05921,1
TRAIN_05922,2
TRAIN_05923,3
TRAIN_05924,1
TRAIN_05925,0
TRAIN_05926,3
TRAIN_05927,1
TRAIN_05928,3
TRAIN_05929,3
TRAIN_05930,2
TRAIN_05931,1
TRAIN_05932,4
TRAIN_05933,4
TRAIN_05934,4
TRAIN_05935,0
TRAIN_05936,3
TRAIN_05937,4
TRAIN_05938,4
TRAIN_05939,3
TRAIN_05940,2
TRAIN_05941,3
TRAIN_05942,2
TRAIN_05943,3
TRAIN_05944,1
TRAIN_05945,2
TRAIN_05946,1
TRAIN_05947,0
TRAIN_05948,4
TRAIN_05949,1
TRAIN_05950,4
TRAIN_05951,1
TRAIN_05952,3
TRAIN_05953,4
TRAIN_05954,2
TRAIN_05955,1
TRAIN_05956,2
TRAIN_05957,0
TRAIN_05958,3
TRAIN_05959,2
TRAIN_05960,2
TRAIN_05961,1
TRAIN_05962,0
TRAIN_05963,4
TRAIN_05964,3
TRAIN_05965,3
TRAIN_05966,2
TRAIN_05967,2
TRAIN_05968,0
TRAIN_05969,1
TRAIN_05970,0
TRAIN_05971,3
TRAIN_05972,3
TRAIN_05973,3
TRAIN_05974,1
TRAIN_05975,2
TRAIN_05976,1
TRAIN_05977,4
TRAIN_05978,3
TRAIN_05979,1
TRAIN_05980,2
TRAIN_05981,1
TRAIN_05982,0
TRAIN_05983,1
TRAIN_05984,4
TRAIN_05985,0
TRAIN_05986,2
TRAIN_05987,4
TRAIN_05988,2
TRAIN_05989,4
TRAIN_05990,2
TRAIN_05991,2
TRAIN_05992,2
TRAIN_05993,4
TRAIN_05994,1
TRAIN_05995,2
TRAIN_05996,1
TRAIN_05997,1
TRAIN_05998,2
TRAIN_05999,4
TRAIN_06000,1
TRAIN_06001,1
TRAIN_06002,4
TRAIN_06003,1
TRAIN_06004,1
TRAIN_06005,0
TRAIN_06006,3
TRAIN_06007,3
TRAIN_06008,1
TRAIN_06009,0
TRAIN_06010,4
TRAIN_06011,1
TRAIN_06012,4
TRAIN_06013,1
TRAIN_06014,3
TRAIN_06015,2
TRAIN_06016,3
TRAIN_06017,2
TRAIN_06018,2
TRAIN_06019,3
TRAIN_06020,2
TRAIN_06021,2
TRAIN_06022,4
TRAIN_06023,2
TRAIN_06024,4
TRAIN_06025,2
TRAIN_06026,3
TRAIN_06027,0
TRAIN_06028,3
TRAIN_06029,1
TRAIN_06030,0
TRAIN_06031,4
TRAIN_06032,1
TRAIN_06033,1
TRAIN_06034,1
TRAIN_06035,4
TRAIN_06036,4
TRAIN_06037,2
TRAIN_06038,4
TRAIN_06039,4
TRAIN_06040,2
TRAIN_06041,3
TRAIN_06042,0
TRAIN_06043,0
TRAIN_06044,3
TRAIN_06045,3
TRAIN_06046,4
TRAIN_06047,3
TRAIN_06048,2
TRAIN_06049,3
TRAIN_06050,1
TRAIN_06051,4
TRAIN_06052,2
TRAIN_06053,4
TRAIN_06054,0
TRAIN_06055,2
TRAIN_06056,0
TRAIN_06057,0
TRAIN_06058,1
TRAIN_06059,2
TRAIN_06060,4
TRAIN_06061,0
TRAIN_06062,1
TRAIN_06063,2
TRAIN_06064,3
TRAIN_06065,2
TRAIN_06066,1
TRAIN_06067,3
TRAIN_06068,1
TRAIN_06069,1
TRAIN_06070,0
TRAIN_06071,2
TRAIN_06072,2
TRAIN_06073,3
TRAIN_06074,2
TRAIN_06075,3
TRAIN_06076,4
TRAIN_06077,0
TRAIN_06078,3
TRAIN_06079,0
TRAIN_06080,4
TRAIN_06081,1
TRAIN_06082,3
TRAIN_06083,3
TRAIN_06084,3
TRAIN_06085,0
TRAIN_06086,3
TRAIN_06087,2
TRAIN_06088,4
TRAIN_06089,4
TRAIN_06090,1
TRAIN_06091,4
TRAIN_06092,3
TRAIN_06093,3
TRAIN_06094,2
TRAIN_06095,3
TRAIN_06096,0
TRAIN_06097,4
TRAIN_06098,4
TRAIN_06099,2
TRAIN_06100,3
TRAIN_06101,3
TRAIN_06102,3
TRAIN_06103,0
TRAIN_06104,2
TRAIN_06105,1
TRAIN_06106,4
TRAIN_06107,1
TRAIN_06108,4
TRAIN_06109,0
TRAIN_06110,0
TRAIN_06111,3
TRAIN_06112,2
TRAIN_06113,1
TRAIN_06114,2
TRAIN_06115,4
TRAIN_06116,2
TRAIN_06117,4
TRAIN_06118,1
TRAIN_06119,1
TRAIN_06120,3
TRAIN_06121,0
TRAIN_06122,1
TRAIN_06123,3
TRAIN_06124,1
TRAIN_06125,3
TRAIN_06126,2
TRAIN_06127,4
TRAIN_06128,3
TRAIN_06129,3
TRAIN_06130,4
TRAIN_06131,0
TRAIN_06132,2
TRAIN_06133,1
TRAIN_06134,0
TRAIN_06135,2
TRAIN_06136,4
TRAIN_06137,0
TRAIN_06138,0
TRAIN_06139,4
TRAIN_06140,4
TRAIN_06141,4
TRAIN_06142,2
TRAIN_06143,4
TRAIN_06144,2
TRAIN_06145,0
TRAIN_06146,2
TRAIN_06147,4
TRAIN_06148,4
TRAIN_06149,2
TRAIN_06150,1
TRAIN_06151,2
TRAIN_06152,4
TRAIN_06153,2
TRAIN_06154,1
TRAIN_06155,2
TRAIN_06156,1
TRAIN_06157,1
TRAIN_06158,4
TRAIN_06159,2
TRAIN_06160,4
TRAIN_06161,4
TRAIN_06162,2
TRAIN_06163,3
TRAIN_06164,3
TRAIN_06165,1
TRAIN_06166,4
TRAIN_06167,0
TRAIN_06168,2
TRAIN_06169,1
TRAIN_06170,0
TRAIN_06171,4
TRAIN_06172,0
TRAIN_06173,0
TRAIN_06174,1
TRAIN_06175,3
TRAIN_06176,0
TRAIN_06177,0
TRAIN_06178,1
TRAIN_06179,3
TRAIN_06180,4
TRAIN_06181,3
TRAIN_06182,3
TRAIN_06183,1
TRAIN_06184,4
TRAIN_06185,3
TRAIN_06186,2
TRAIN_06187,4
TRAIN_06188,2
TRAIN_06189,3
TRAIN_06190,0
TRAIN_06191,4
TRAIN_06192,0
TRAIN_06193,3
TRAIN_06194,4
TRAIN_06195,1
TRAIN_06196,3
TRAIN_06197,1
TRAIN_06198,1
TRAIN_06199,0
TRAIN_06200,4
TRAIN_06201,4
TRAIN_06202,2
TRAIN_06203,2
TRAIN_06204,1
TRAIN_06205,0
TRAIN_06206,0
TRAIN_06207,1
TRAIN_06208,4
TRAIN_06209,0
TRAIN_06210,2
TRAIN_06211,3
TRAIN_06212,0
TRAIN_06213,0
TRAIN_06214,2
TRAIN_06215,1
TRAIN_06216,4
TRAIN_06217,0
TRAIN_06218,3
TRAIN_06219,3
TRAIN_06220,3
TRAIN_06221,0
TRAIN_06222,1
TRAIN_06223,2
TRAIN_06224,0
TRAIN_06225,2
TRAIN_06226,2
TRAIN_06227,0
TRAIN_06228,0
TRAIN_06229,0
TRAIN_06230,3
TRAIN_06231,1
TRAIN_06232,3
TRAIN_06233,3
TRAIN_06234,3
TRAIN_06235,4
TRAIN_06236,2
TRAIN_06237,2
TRAIN_06238,3
TRAIN_06239,2
TRAIN_06240,2
TRAIN_06241,1
TRAIN_06242,2
TRAIN_06243,2
TRAIN_06244,4
TRAIN_06245,4
TRAIN_06246,1
TRAIN_06247,3
TRAIN_06248,2
TRAIN_06249,0
TRAIN_06250,2
TRAIN_06251,0
TRAIN_06252,2
TRAIN_06253,0
TRAIN_06254,3
TRAIN_06255,3
TRAIN_06256,2
TRAIN_06257,1
TRAIN_06258,0
TRAIN_06259,2
TRAIN_06260,4
TRAIN_06261,1
TRAIN_06262,1
TRAIN_06263,2
TRAIN_06264,1
TRAIN_06265,3
TRAIN_06266,3
TRAIN_06267,3
TRAIN_06268,2
TRAIN_06269,0
TRAIN_06270,3
TRAIN_06271,0
TRAIN_06272,4
TRAIN_06273,0
TRAIN_06274,0
TRAIN_06275,0
TRAIN_06276,3
TRAIN_06277,0
TRAIN_06278,4
TRAIN_06279,1
TRAIN_06280,1
TRAIN_06281,2
TRAIN_06282,0
TRAIN_06283,3
TRAIN_06284,2
TRAIN_06285,3
TRAIN_06286,1
TRAIN_06287,4
TRAIN_06288,3
TRAIN_06289,2
TRAIN_06290,3
TRAIN_06291,3
TRAIN_06292,1
TRAIN_06293,4
TRAIN_06294,3
TRAIN_06295,1
TRAIN_06296,3
TRAIN_06297,0
TRAIN_06298,2
TRAIN_06299,4
TRAIN_06300,3
TRAIN_06301,3
TRAIN_06302,3
TRAIN_06303,0
TRAIN_06304,1
TRAIN_06305,0
TRAIN_06306,1
TRAIN_06307,4
TRAIN_06308,4
TRAIN_06309,2
TRAIN_06310,2
TRAIN_06311,3
TRAIN_06312,3
TRAIN_06313,3
TRAIN_06314,0
TRAIN_06315,3
TRAIN_06316,0
TRAIN_06317,3
TRAIN_06318,2
TRAIN_06319,3
TRAIN_06320,1
TRAIN_06321,0
TRAIN_06322,2
TRAIN_06323,1
TRAIN_06324,0
TRAIN_06325,1
TRAIN_06326,4
TRAIN_06327,0
TRAIN_06328,4
TRAIN_06329,3
TRAIN_06330,0
TRAIN_06331,0
TRAIN_06332,0
TRAIN_06333,2
TRAIN_06334,4
TRAIN_06335,2
TRAIN_06336,0
TRAIN_06337,2
TRAIN_06338,3
TRAIN_06339,1
TRAIN_06340,0
TRAIN_06341,0
TRAIN_06342,2
TRAIN_06343,0
TRAIN_06344,2
TRAIN_06345,1
TRAIN_06346,0
TRAIN_06347,3
TRAIN_06348,2
TRAIN_06349,0
TRAIN_06350,4
TRAIN_06351,1
TRAIN_06352,3
TRAIN_06353,3
TRAIN_06354,2
TRAIN_06355,4
TRAIN_06356,2
TRAIN_06357,2
TRAIN_06358,0
TRAIN_06359,2
